Date,Store Zip Code,Product,Units,Amount of Sale,Revenue Discount,COGS,Payment ID
12/7/2016,87001,Carlota,5,144.75,0.1,96.15,5
12/15/2016,87315,Bellen,12,311.4,0.215,186.48,7
12/19/2016,87037,Yanaki,1,29.75,0,22.22,7
11/30/2016,87037,Majestic Beaut,1,33.95,0,24.76,7
11/13/2016,87941,Crested Beaut,1,38.95,0,18.77,7
10/5/2016,87941,Yanaki,1,29.75,0,17.77,4
12/11/2016,87506,Bellen,1,25.95,0,12.98,7
11/3/2016,87941,Yanaki,1,29.75,0,21.87,4
11/12/2016,87941,Carlota,1,28.95,0,12.15,1
10/24/2016,87001,Majestic Beaut,6,203.7,0.125,100.8,7
10/6/2016,87001,Bellen,1,25.95,0,16.65,7
10/18/2016,87506,Fun Fly,1,4.95,0,3.04,7
10/23/2016,87315,Bellen,1,25.95,0,14.38,1
10/30/2016,87001,Majestic Beaut,1,33.95,0,17.25,4
11/28/2016,87941,Aspen,6,173.7,0.125,78.3,6
11/25/2016,87001,Carlota,1,28.95,0,18.5,6
10/6/2016,87001,Yanaki,1,29.75,0,19.62,1
10/1/2016,87001,Majestic Beaut,1,33.95,0,22.23,7
11/9/2016,87001,Yanaki,1,29.75,0,22.94,7
10/4/2016,87103,Crested Beaut,6,233.7,0.125,151.26,5
12/19/2016,87941,Carlota,1,28.95,0,14.82,4
10/2/2016,87001,Quad,2,89.92,0,43.36,5
10/18/2016,87037,Bellen,1,25.95,0,19.85,7
11/21/2016,87001,Carlota,1,28.95,0,17.81,4
12/3/2016,87001,Carlota,1,28.95,0,11.07,4
10/12/2016,87506,Yanaki,1,29.75,0,14.04,5
10/30/2016,87001,Majestic Beaut,10,339.5,0.125,209.7,5
10/1/2016,87001,Carlota,1,28.95,0,12.88,8
10/29/2016,87001,Quad,6,269.76,0.125,134.28,5
11/24/2016,87037,Carlota,1,28.95,0,14.88,4
10/1/2016,87315,Quad,4,179.84,0.1,120.8,8
11/29/2016,87037,Carlota,1,28.95,0,11.16,8
12/24/2016,87315,Fun Fly,12,59.4,0.215,98.04,2
11/28/2016,87506,Majestic Beaut,2,67.9,0,33.04,4
10/7/2016,87315,Carlota,1,28.95,0,14.79,7
10/31/2016,87037,Majestic Beaut,3,101.85,0,62.91,7
10/28/2016,87037,Carlota,1,28.95,0,16.99,7
12/17/2016,87506,Yanaki,1,29.75,0,22.25,1
11/22/2016,87037,Bellen,12,311.4,0.215,182.28,4
10/19/2016,87001,Carlota,1,28.95,0,14,5
12/23/2016,87001,Majestic Beaut,1,33.95,0,16.01,1
10/8/2016,87941,Carlota,4,115.8,0.1,43,2
10/5/2016,87001,Carlota,12,347.4,0.215,233.64,5
10/24/2016,87506,Majestic Beaut,1,33.95,0,19.25,4
11/15/2016,87941,Quad,1,44.96,0,23.26,4
12/5/2016,87315,Carlota,6,173.7,0.125,65.1,4
10/28/2016,87941,Majestic Beaut,1,33.95,0,19.96,6
12/23/2016,87001,Majestic Beaut,1,33.95,0,15.98,7
10/6/2016,87103,Carlota,6,173.7,0.125,81.6,7
11/4/2016,87941,Quad,1,44.96,0,30.35,7
10/24/2016,87001,Majestic Beaut,3,101.85,0,60.72,6
12/18/2016,87315,Bellen,6,155.7,0.125,92.46,5
10/14/2016,87037,Carlota,1,28.95,0,18.71,4
10/3/2016,87506,Majestic Beaut,1,33.95,0,18.65,8
11/6/2016,87506,Carlota,6,173.7,0.125,119.28,6
12/14/2016,87037,Majestic Beaut,12,407.4,0.215,196.08,7
10/27/2016,87941,Majestic Beaut,1,33.95,0,23.01,4
10/28/2016,87506,Yanaki,7,208.25,0.125,109.62,6
12/12/2016,87506,Majestic Beaut,1,33.95,0,21.85,1
12/21/2016,87001,Quad,12,539.52,0.215,302.28,2
11/21/2016,87001,Bellen,1,25.95,0,15.19,1
11/8/2016,87001,Yanaki,1,29.75,0,22.13,4
10/17/2016,87001,Majestic Beaut,1,33.95,0,23.1,1
11/19/2016,87001,Quad,1,44.96,0,29.41,4
10/8/2016,87941,Yanaki,1,29.75,0,20.3,7
10/11/2016,87001,Majestic Beaut,4,135.8,0.1,89.72,2
10/27/2016,87506,Crested Beaut,12,467.4,0.215,225.24,7
11/23/2016,87037,Majestic Beaut,1,33.95,0,23.36,5
12/10/2016,87315,Quad,1,44.96,0,21.67,8
11/26/2016,87037,Yanaki,8,238,0.125,177.36,4
10/19/2016,87941,Carlota,1,28.95,0,10.82,6
11/21/2016,87001,Majestic Beaut,1,33.95,0,15.62,6
10/18/2016,87001,Bellen,12,311.4,0.215,247.08,7
10/31/2016,87001,Fun Fly,1,4.95,0,2.71,1
11/23/2016,87315,Carlota,3,86.85,0,41.4,4
10/16/2016,87001,Majestic Beaut,1,33.95,0,17.12,4
12/3/2016,87506,Fun Fly,6,29.7,0.125,22.68,7
12/17/2016,87001,Fun Fly,12,59.4,0.215,106.44,4
10/11/2016,87037,Bellen,1,25.95,0,21.57,6
10/5/2016,87941,Majestic Beaut,1,33.95,0,23.87,7
12/18/2016,87037,Carlota,12,347.4,0.215,159.48,7
11/5/2016,87001,Fun Fly,1,4.95,0,2.36,6
10/30/2016,87315,Carlota,1,28.95,0,11.64,6
11/2/2016,87001,Yanaki,6,178.5,0.125,128.64,2
11/2/2016,87941,Carlota,6,173.7,0.125,118.98,6
11/29/2016,87941,Majestic Beaut,1,33.95,0,19.09,6
11/23/2016,87001,Carlota,2,57.9,0,33.78,4
10/3/2016,87103,Majestic Beaut,12,407.4,0.215,275.04,4
10/22/2016,87037,Majestic Beaut,6,203.7,0.125,98.58,1
10/27/2016,87941,Majestic Beaut,1,33.95,0,16.51,7
11/28/2016,87315,Carlota,1,28.95,0,16.75,7
10/19/2016,87001,Quad,1,44.96,0,28.61,5
11/9/2016,87001,Majestic Beaut,1,33.95,0,22.91,6
10/21/2016,87506,Yanaki,6,178.5,0.125,89.64,8
10/21/2016,87103,Bellen,1,25.95,0,17.9,5
11/4/2016,87315,Carlota,1,28.95,0,17.21,7
10/22/2016,87506,Crested Beaut,1,38.95,0,21.17,4
12/2/2016,87506,Fun Fly,12,59.4,0.215,112.32,4
10/7/2016,87037,Fun Fly,1,4.95,0,4.27,6
10/17/2016,87037,Aspen,1,28.95,0,18.13,4
12/7/2016,87037,Majestic Beaut,1,33.95,0,24.57,6
10/1/2016,87001,Yanaki,1,29.75,0,23.22,7
12/20/2016,87103,Fun Fly,1,4.95,0,4.14,7
10/26/2016,87506,Fun Fly,1,4.95,0,7.08,1
11/8/2016,87315,Majestic Beaut,12,407.4,0.215,287.64,2
12/4/2016,87037,Fun Fly,1,4.95,0,7.53,4
10/23/2016,87103,Aspen,6,173.7,0.125,101.82,4
11/12/2016,87506,Fun Fly,1,4.95,0,3.41,5
12/13/2016,87941,Carlota,1,28.95,0,15.84,2
11/3/2016,87941,Majestic Beaut,12,407.4,0.215,268.32,2
12/11/2016,87001,Carlota,3,86.85,0,46.5,6
10/16/2016,87037,Bellen,1,25.95,0,11.92,7
11/22/2016,87001,Yanaki,1,29.75,0,16.82,1
12/12/2016,87001,Yanaki,1,29.75,0,18.15,4
11/25/2016,87506,Carlota,6,173.7,0.125,91.86,1
10/11/2016,87037,Quad,6,269.76,0.125,137.4,6
12/4/2016,87103,Carlota,1,28.95,0,18.87,5
10/2/2016,87001,Carlota,15,434.25,0.215,166.05,7
12/5/2016,87037,Yanaki,7,208.25,0.125,92.96,7
10/16/2016,87941,Yanaki,3,89.25,0,49.02,6
11/25/2016,87001,Carlota,10,289.5,0.125,145.6,4
10/20/2016,87315,Carlota,1,28.95,0,17.92,7
10/21/2016,87001,Majestic Beaut,12,407.4,0.215,257.88,5
12/9/2016,87315,Majestic Beaut,12,407.4,0.215,186.72,3
10/3/2016,87941,Yanaki,1,29.75,0,18.11,4
12/1/2016,87001,Majestic Beaut,12,407.4,0.215,229.92,6
10/15/2016,87037,Quad,3,134.88,0,88.95,7
10/26/2016,87103,Crested Beaut,1,38.95,0,23.31,8
10/28/2016,87001,Carlota,1,28.95,0,17.9,7
11/4/2016,87506,Yanaki,12,357,0.215,165.12,1
11/16/2016,87103,Carlota,1,28.95,0,13.03,7
11/9/2016,87001,Yanaki,1,29.75,0,15.92,8
10/3/2016,87941,Fun Fly,1,4.95,0,6,7
12/18/2016,87506,Majestic Beaut,1,33.95,0,19.06,4
10/18/2016,87001,Quad,1,44.96,0,25.18,2
11/9/2016,87001,Bellen,2,51.9,0,37.16,6
12/2/2016,87103,Carlota,1,28.95,0,17.19,7
12/13/2016,87001,Carlota,6,173.7,0.125,63.78,2
11/20/2016,87506,Carlota,1,28.95,0,13.3,7
10/2/2016,87506,Majestic Beaut,12,407.4,0.215,256.56,7
11/15/2016,87001,Quad,1,44.96,0,24.3,1
11/17/2016,87001,Fun Fly,1,4.95,0,8.71,2
11/30/2016,87001,Carlota,12,347.4,0.215,167.04,7
11/3/2016,87001,Carlota,3,86.85,0,47.58,7
10/9/2016,87001,Quad,1,44.96,0,24.85,7
10/8/2016,87001,Aspen,1,28.95,0,10.21,7
10/5/2016,87001,Quad,1,44.96,0,26.82,7
10/10/2016,87001,Carlota,1,28.95,0,16.21,6
12/13/2016,87001,Carlota,1,28.95,0,10.97,7
10/19/2016,87941,Yanaki,1,29.75,0,17.24,7
10/13/2016,87506,Bellen,1,25.95,0,12.83,6
12/10/2016,87941,Crested Beaut,1,38.95,0,20.18,7
10/24/2016,87001,Fun Fly,1,4.95,0,6.08,1
10/19/2016,87001,Quad,1,44.96,0,26.87,5
10/5/2016,87941,Bellen,4,103.8,0.1,75.16,6
10/26/2016,87001,Carlota,12,347.4,0.215,130.68,5
12/7/2016,87037,Fun Fly,6,29.7,0.125,39.78,7
10/13/2016,87001,Aspen,1,28.95,0,16.97,7
11/9/2016,87037,Crested Beaut,1,38.95,0,22.93,4
12/22/2016,87001,Bellen,1,25.95,0,13.6,5
11/13/2016,87037,Fun Fly,4,19.8,0.1,8.08,7
12/22/2016,87001,Majestic Beaut,1,33.95,0,20.2,7
11/2/2016,87941,Yanaki,1,29.75,0,16.91,6
12/24/2016,87941,Quad,1,44.96,0,24.07,1
12/9/2016,87001,Bellen,1,25.95,0,15.8,5
11/26/2016,87506,Quad,1,44.96,0,21.53,4
10/2/2016,87001,Yanaki,1,29.75,0,20.91,4
10/6/2016,87506,Yanaki,1,29.75,0,19.15,4
10/12/2016,87941,Crested Beaut,1,38.95,0,26.47,8
10/4/2016,87037,Crested Beaut,1,38.95,0,24.9,3
11/20/2016,87506,Crested Beaut,6,233.7,0.125,152.82,4
10/18/2016,87315,Quad,12,539.52,0.215,279.24,3
11/26/2016,87037,Fun Fly,6,29.7,0.125,8.4,4
11/28/2016,87001,Majestic Beaut,1,33.95,0,19.92,3
10/18/2016,87941,Crested Beaut,1,38.95,0,21.4,7
12/23/2016,87001,Bellen,1,25.95,0,17.87,6
12/6/2016,87001,Carlota,6,173.7,0.125,90.9,7
10/21/2016,87037,Majestic Beaut,1,33.95,0,18.1,2
12/20/2016,87506,Fun Fly,1,4.95,0,9.06,4
10/17/2016,87037,Fun Fly,5,24.75,0.1,48.2,4
12/19/2016,87001,Bellen,1,25.95,0,16.89,4
10/29/2016,87506,Quad,1,44.96,0,27.69,5
11/28/2016,87001,Yanaki,1,29.75,0,21.75,8
12/14/2016,87001,Yanaki,12,357,0.215,245.28,4
12/8/2016,87001,Quad,12,539.52,0.215,344.88,7
10/1/2016,87001,Quad,1,44.96,0,27.72,4
12/15/2016,87001,Quad,1,44.96,0,23.42,4
12/5/2016,87001,Majestic Beaut,1,33.95,0,22.72,6
12/4/2016,87001,Fun Fly,1,4.95,0,10.76,5
11/13/2016,87001,Fun Fly,6,29.7,0.125,26.94,4
12/23/2016,87001,Quad,1,44.96,0,26.75,8
10/11/2016,87103,Crested Beaut,2,77.9,0,42.64,7
11/19/2016,87103,Majestic Beaut,6,203.7,0.125,132.84,7
11/13/2016,87001,Bellen,8,207.6,0.125,165.2,4
12/24/2016,87506,Crested Beaut,1,38.95,0,24.09,4
12/17/2016,87001,Majestic Beaut,5,169.75,0.1,75.45,7
10/27/2016,87001,Yanaki,1,29.75,0,14.03,4
11/15/2016,87001,Bellen,12,311.4,0.215,226.92,6
12/23/2016,87315,Bellen,1,25.95,0,21.82,6
10/16/2016,87001,Crested Beaut,1,38.95,0,26.11,5
10/1/2016,87001,Quad,6,269.76,0.125,183.12,1
10/2/2016,87001,Quad,12,539.52,0.215,312,4
12/23/2016,87103,Carlota,1,28.95,0,15.46,7
10/23/2016,87103,Fun Fly,2,9.9,0,12.24,1
12/7/2016,87001,Carlota,6,173.7,0.125,116.76,7
10/5/2016,87001,Carlota,12,347.4,0.215,199.08,7
12/20/2016,87941,Majestic Beaut,1,33.95,0,24.66,4
12/14/2016,87103,Carlota,1,28.95,0,12.1,4
11/14/2016,87506,Quad,1,44.96,0,25.44,4
10/3/2016,87001,Yanaki,1,29.75,0,19.91,6
11/14/2016,87037,Bellen,6,155.7,0.125,95.7,4
11/15/2016,87103,Crested Beaut,6,233.7,0.125,143.82,4
10/1/2016,87103,Quad,12,539.52,0.215,331.44,4
10/24/2016,87103,Quad,1,44.96,0,28.09,4
10/27/2016,87001,Bellen,1,25.95,0,12.39,2
11/11/2016,87001,Carlota,1,28.95,0,17.02,1
11/29/2016,87037,Carlota,1,28.95,0,19.88,7
10/2/2016,87941,Aspen,1,28.95,0,10.86,7
10/8/2016,87037,Yanaki,4,119,0.1,69.6,7
11/18/2016,87941,Yanaki,1,29.75,0,21.94,1
10/22/2016,87001,Carlota,14,405.3,0.215,244.72,4
12/9/2016,87103,Carlota,1,28.95,0,16.41,6
12/24/2016,87103,Quad,6,269.76,0.125,164.94,7
10/8/2016,87037,Carlota,1,28.95,0,19.22,4
12/10/2016,87001,Crested Beaut,6,233.7,0.125,125.82,4
11/5/2016,87506,Majestic Beaut,4,135.8,0.1,95.08,5
10/6/2016,87037,Majestic Beaut,1,33.95,0,16.27,7
11/19/2016,87506,Quad,1,44.96,0,22.36,4
12/5/2016,87001,Majestic Beaut,1,33.95,0,18.15,1
12/14/2016,87103,Carlota,1,28.95,0,16.62,5
12/4/2016,87103,Carlota,1,28.95,0,16.39,3
12/3/2016,87001,Yanaki,6,178.5,0.125,93.12,1
11/5/2016,87001,Carlota,1,28.95,0,14.65,7
12/22/2016,87506,Quad,1,44.96,0,21.69,5
12/6/2016,87001,Bellen,2,51.9,0,25.9,6
10/15/2016,87001,Crested Beaut,1,38.95,0,23.55,6
10/11/2016,87001,Crested Beaut,6,233.7,0.125,137.22,7
12/13/2016,87941,Carlota,1,28.95,0,20.61,7
12/22/2016,87001,Majestic Beaut,1,33.95,0,24.46,6
10/5/2016,87001,Crested Beaut,1,38.95,0,20.69,3
12/18/2016,87941,Majestic Beaut,1,33.95,0,19.68,7
10/7/2016,87506,Quad,12,539.52,0.215,291.12,2
10/14/2016,87506,Bellen,1,25.95,0,16.69,7
12/6/2016,87506,Quad,1,44.96,0,29.97,7
10/14/2016,87941,Bellen,1,25.95,0,12.08,4
12/8/2016,87103,Bellen,2,51.9,0,41.88,1
10/9/2016,87001,Bellen,1,25.95,0,13.19,5
12/21/2016,87037,Yanaki,1,29.75,0,18.62,4
10/14/2016,87001,Crested Beaut,1,38.95,0,26.88,5
11/22/2016,87506,Bellen,1,25.95,0,18.83,7
12/3/2016,87001,Carlota,6,173.7,0.125,119.16,6
10/26/2016,87506,Majestic Beaut,1,33.95,0,17.31,2
12/4/2016,87315,Carlota,3,86.85,0,54.96,6
11/30/2016,87001,Majestic Beaut,1,33.95,0,21.76,1
10/5/2016,87001,Majestic Beaut,6,203.7,0.125,91.5,7
10/24/2016,87103,Majestic Beaut,6,203.7,0.125,101.76,4
12/5/2016,87037,Yanaki,1,29.75,0,16.98,6
11/3/2016,87315,Carlota,1,28.95,0,12.49,1
11/26/2016,87001,Carlota,1,28.95,0,12.24,7
10/19/2016,87037,Quad,3,134.88,0,69.9,8
11/14/2016,87037,Bellen,1,25.95,0,21.51,3
12/24/2016,87037,Carlota,12,347.4,0.215,186.48,5
10/5/2016,87103,Quad,1,44.96,0,30.31,4
10/14/2016,87001,Quad,1,44.96,0,26.9,7
10/10/2016,87001,Yanaki,1,29.75,0,21.1,1
10/23/2016,87506,Majestic Beaut,1,33.95,0,19.77,8
11/3/2016,87315,Yanaki,4,119,0.1,89.4,6
10/1/2016,87001,Carlota,1,28.95,0,16.97,8
11/6/2016,87001,Majestic Beaut,1,33.95,0,19.72,4
12/17/2016,87506,Majestic Beaut,1,33.95,0,22.22,6
10/28/2016,87506,Quad,4,179.84,0.1,83.84,6
12/12/2016,87001,Carlota,1,28.95,0,13.32,7
11/14/2016,87001,Majestic Beaut,6,203.7,0.125,113.64,6
11/19/2016,87001,Carlota,1,28.95,0,11.2,3
10/1/2016,87941,Carlota,12,347.4,0.215,169.56,3
10/6/2016,87037,Yanaki,3,89.25,0,59.73,7
11/10/2016,87941,Quad,1,44.96,0,26.06,1
12/3/2016,87001,Quad,1,44.96,0,28.84,4
10/15/2016,87001,Carlota,1,28.95,0,14.56,7
10/10/2016,87001,Majestic Beaut,1,33.95,0,16.14,5
11/22/2016,87941,Fun Fly,1,4.95,0,5.84,4
10/5/2016,87506,Crested Beaut,6,233.7,0.125,154.56,7
11/16/2016,87001,Crested Beaut,1,38.95,0,21.08,4
10/20/2016,87001,Carlota,1,28.95,0,14.18,6
12/21/2016,87037,Aspen,1,28.95,0,19.64,4
11/18/2016,87315,Crested Beaut,1,38.95,0,18.86,1
11/28/2016,87001,Majestic Beaut,2,67.9,0,36.48,6
10/13/2016,87037,Bellen,1,25.95,0,21.14,7
12/4/2016,87315,Bellen,1,25.95,0,13.79,1
12/9/2016,87001,Aspen,12,347.4,0.215,132.72,4
10/31/2016,87315,Bellen,1,25.95,0,18.08,7
12/8/2016,87103,Bellen,1,25.95,0,16.06,3
12/18/2016,87941,Bellen,1,25.95,0,15.24,2
11/13/2016,87506,Carlota,1,28.95,0,15.88,7
11/13/2016,87001,Bellen,4,103.8,0.1,49.44,8
11/11/2016,87001,Fun Fly,1,4.95,0,2.56,7
10/16/2016,87506,Carlota,1,28.95,0,14.24,7
10/1/2016,87001,Crested Beaut,1,38.95,0,20.8,7
12/18/2016,87001,Majestic Beaut,12,407.4,0.215,242.52,4
10/5/2016,87103,Majestic Beaut,6,203.7,0.125,145.56,1
11/29/2016,87506,Bellen,2,51.9,0,31.4,2
12/3/2016,87941,Bellen,1,25.95,0,13.32,5
11/26/2016,87941,Fun Fly,1,4.95,0,10.1,4
12/21/2016,87001,Majestic Beaut,3,101.85,0,66.57,6
10/19/2016,87506,Majestic Beaut,1,33.95,0,15.58,6
11/27/2016,87001,Carlota,1,28.95,0,12.72,4
11/4/2016,87103,Carlota,15,434.25,0.215,230.1,7
10/25/2016,87103,Yanaki,6,178.5,0.125,138.3,7
10/19/2016,87001,Crested Beaut,1,38.95,0,20.47,6
12/9/2016,87506,Yanaki,1,29.75,0,14.29,8
11/24/2016,87037,Crested Beaut,12,467.4,0.215,291.48,7
11/30/2016,87103,Majestic Beaut,1,33.95,0,23.44,5
10/20/2016,87941,Aspen,1,28.95,0,17.16,2
12/23/2016,87037,Fun Fly,1,4.95,0,2.38,7
10/22/2016,87506,Fun Fly,1,4.95,0,9.7,1
12/23/2016,87103,Quad,1,44.96,0,22.78,2
10/29/2016,87506,Bellen,1,25.95,0,14.65,1
12/7/2016,87001,Aspen,1,28.95,0,18.68,4
11/1/2016,87001,Carlota,1,28.95,0,19.85,5
10/23/2016,87001,Majestic Beaut,1,33.95,0,22.79,7
11/2/2016,87037,Carlota,14,405.3,0.215,171.08,6
11/23/2016,87941,Quad,1,44.96,0,27.79,4
10/16/2016,87001,Carlota,1,28.95,0,18.4,8
11/5/2016,87941,Bellen,1,25.95,0,12.54,4
10/22/2016,87001,Crested Beaut,1,38.95,0,26.15,7
10/10/2016,87941,Majestic Beaut,1,33.95,0,22.44,5
10/11/2016,87001,Aspen,1,28.95,0,12.43,2
10/9/2016,87315,Majestic Beaut,5,169.75,0.1,114.95,5
10/15/2016,87315,Crested Beaut,6,233.7,0.125,115.92,3
10/10/2016,87315,Aspen,1,28.95,0,10.17,5
12/15/2016,87001,Carlota,1,28.95,0,16.04,5
10/14/2016,87506,Bellen,1,25.95,0,12.64,7
11/30/2016,87037,Crested Beaut,1,38.95,0,19.38,6
12/4/2016,87001,Bellen,11,285.45,0.125,221.21,1
10/11/2016,87001,Crested Beaut,1,38.95,0,21.58,7
10/11/2016,87001,Quad,1,44.96,0,24.6,1
12/11/2016,87037,Majestic Beaut,1,33.95,0,24.06,4
12/17/2016,87103,Aspen,8,231.6,0.125,101.04,6
12/9/2016,87001,Bellen,1,25.95,0,21.13,7
11/11/2016,87001,Crested Beaut,12,467.4,0.215,322.08,5
11/18/2016,87506,Bellen,1,25.95,0,21,5
12/18/2016,87315,Yanaki,2,59.5,0,29.94,4
12/13/2016,87315,Fun Fly,1,4.95,0,8.63,3
11/24/2016,87037,Yanaki,15,446.25,0.215,297.6,7
11/18/2016,87001,Bellen,4,103.8,0.1,68.76,7
12/20/2016,87315,Fun Fly,1,4.95,0,4.82,6
11/12/2016,87001,Majestic Beaut,1,33.95,0,20.67,1
10/24/2016,87941,Crested Beaut,4,155.8,0.1,72.64,4
12/17/2016,87001,Crested Beaut,4,155.8,0.1,103.2,7
10/14/2016,87103,Bellen,1,25.95,0,16.94,4
10/8/2016,87001,Quad,3,134.88,0,87.51,6
11/23/2016,87001,Quad,1,44.96,0,25.89,5
10/20/2016,87037,Carlota,12,347.4,0.215,135.12,5
10/7/2016,87001,Carlota,1,28.95,0,12.39,8
11/25/2016,87037,Fun Fly,3,14.85,0,13.2,7
10/8/2016,87001,Yanaki,10,297.5,0.125,171.5,7
11/2/2016,87037,Majestic Beaut,1,33.95,0,22.82,4
10/18/2016,87001,Quad,1,44.96,0,27.35,3
11/19/2016,87001,Majestic Beaut,6,203.7,0.125,90.6,7
11/23/2016,87103,Yanaki,1,29.75,0,22.54,7
10/26/2016,87001,Quad,1,44.96,0,23.3,5
11/12/2016,87941,Yanaki,11,327.25,0.125,167.2,7
11/18/2016,87001,Carlota,1,28.95,0,10.68,5
11/4/2016,87001,Bellen,1,25.95,0,20.83,4
12/10/2016,87001,Yanaki,1,29.75,0,18.07,4
10/22/2016,87315,Aspen,6,173.7,0.125,74.1,4
12/15/2016,87037,Bellen,1,25.95,0,21.74,7
10/30/2016,87506,Carlota,4,115.8,0.1,52.88,4
12/3/2016,87001,Carlota,6,173.7,0.125,92.4,4
10/3/2016,87001,Carlota,1,28.95,0,12.93,1
12/13/2016,87001,Carlota,1,28.95,0,12.4,1
12/20/2016,87315,Majestic Beaut,4,135.8,0.1,92.04,7
11/7/2016,87037,Crested Beaut,1,38.95,0,26.73,1
11/4/2016,87037,Majestic Beaut,1,33.95,0,21.1,2
11/19/2016,87001,Carlota,1,28.95,0,13.68,6
10/5/2016,87001,Bellen,1,25.95,0,21.85,8
10/12/2016,87941,Majestic Beaut,1,33.95,0,18.86,7
11/20/2016,87941,Yanaki,1,29.75,0,18.69,6
12/20/2016,87506,Majestic Beaut,6,203.7,0.125,126.36,4
10/1/2016,87001,Carlota,1,28.95,0,10.93,7
10/4/2016,87001,Quad,1,44.96,0,27.97,3
11/19/2016,87315,Fun Fly,12,59.4,0.215,123.6,7
11/27/2016,87315,Bellen,1,25.95,0,16.72,1
11/30/2016,87941,Yanaki,1,29.75,0,13.41,6
10/15/2016,87315,Bellen,1,25.95,0,16.25,4
10/29/2016,87103,Carlota,1,28.95,0,11.83,8
11/4/2016,87037,Majestic Beaut,1,33.95,0,16.04,7
10/30/2016,87103,Quad,3,134.88,0,79.23,7
11/4/2016,87037,Majestic Beaut,1,33.95,0,20.06,7
11/12/2016,87037,Crested Beaut,1,38.95,0,17.56,7
12/24/2016,87103,Fun Fly,6,29.7,0.125,62.76,6
11/2/2016,87001,Bellen,1,25.95,0,18.56,7
12/22/2016,87103,Bellen,1,25.95,0,16.39,6
11/1/2016,87001,Majestic Beaut,3,101.85,0,63.18,3
11/8/2016,87506,Carlota,1,28.95,0,19.22,7
11/20/2016,87001,Yanaki,1,29.75,0,21.58,3
10/2/2016,87001,Carlota,1,28.95,0,10.77,6
11/18/2016,87103,Bellen,1,25.95,0,19.5,7
10/6/2016,87001,Quad,2,89.92,0,58.68,4
11/14/2016,87001,Carlota,1,28.95,0,16.42,7
11/19/2016,87001,Bellen,3,77.85,0,54.57,6
12/5/2016,87001,Quad,12,539.52,0.215,346.08,7
11/12/2016,87941,Quad,1,44.96,0,29.65,1
10/8/2016,87001,Bellen,1,25.95,0,14.07,7
10/31/2016,87001,Crested Beaut,1,38.95,0,17.33,4
11/25/2016,87001,Carlota,1,28.95,0,16.98,7
10/3/2016,87037,Carlota,6,173.7,0.125,120.96,7
12/3/2016,87315,Fun Fly,1,4.95,0,6.89,5
11/30/2016,87506,Fun Fly,1,4.95,0,4.58,7
11/14/2016,87001,Yanaki,1,29.75,0,13.81,7
12/6/2016,87001,Majestic Beaut,1,33.95,0,15.15,7
12/7/2016,87001,Fun Fly,6,29.7,0.125,50.04,8
12/21/2016,87506,Carlota,6,173.7,0.125,92.04,4
10/21/2016,87103,Carlota,12,347.4,0.215,175.56,6
10/19/2016,87037,Bellen,13,337.35,0.215,280.02,2
11/25/2016,87001,Yanaki,1,29.75,0,16.51,7
11/22/2016,87001,Majestic Beaut,6,203.7,0.125,134.52,4
12/23/2016,87001,Quad,1,44.96,0,21.98,7
11/5/2016,87037,Carlota,1,28.95,0,17.54,4
12/20/2016,87001,Aspen,3,86.85,0,37.8,4
11/25/2016,87506,Bellen,1,25.95,0,19.77,6
11/3/2016,87941,Carlota,1,28.95,0,17.67,1
10/28/2016,87103,Carlota,10,289.5,0.125,202.2,6
12/7/2016,87037,Carlota,1,28.95,0,15.72,8
10/18/2016,87037,Bellen,6,155.7,0.125,126.9,6
10/29/2016,87941,Bellen,1,25.95,0,14.09,2
12/18/2016,87037,Aspen,2,57.9,0,30.32,2
10/18/2016,87506,Fun Fly,1,4.95,0,1.5,7
11/25/2016,87001,Bellen,1,25.95,0,14.05,6
11/20/2016,87001,Carlota,1,28.95,0,13.19,4
10/10/2016,87103,Majestic Beaut,1,33.95,0,17.82,7
12/15/2016,87001,Quad,8,359.68,0.125,180.08,7
11/29/2016,87037,Bellen,4,103.8,0.1,56.4,3
12/2/2016,87037,Quad,8,359.68,0.125,229.44,7
11/3/2016,87506,Carlota,1,28.95,0,10.82,5
12/16/2016,87103,Carlota,7,202.65,0.125,141.4,3
11/10/2016,87001,Bellen,1,25.95,0,14.21,7
12/23/2016,87315,Bellen,1,25.95,0,16.19,7
10/25/2016,87001,Quad,1,44.96,0,22.34,4
11/25/2016,87506,Quad,1,44.96,0,26.3,6
11/26/2016,87001,Quad,1,44.96,0,24.63,1
10/29/2016,87001,Quad,6,269.76,0.125,170.64,4
12/18/2016,87001,Crested Beaut,1,38.95,0,24.42,7
12/8/2016,87315,Yanaki,1,29.75,0,22.88,6
11/7/2016,87315,Majestic Beaut,1,33.95,0,20.77,7
12/20/2016,87037,Quad,1,44.96,0,21.58,6
12/20/2016,87037,Carlota,13,376.35,0.215,248.17,7
11/22/2016,87037,Bellen,3,77.85,0,45.69,8
11/25/2016,87941,Carlota,1,28.95,0,12.39,7
11/20/2016,87506,Majestic Beaut,1,33.95,0,17.17,6
11/14/2016,87001,Quad,1,44.96,0,29.42,7
10/27/2016,87506,Carlota,6,173.7,0.125,114.24,8
10/2/2016,87103,Majestic Beaut,6,203.7,0.125,135.36,4
12/2/2016,87001,Carlota,2,57.9,0,21.5,3
11/30/2016,87506,Bellen,1,25.95,0,15.71,6
