Date,Store Zip Code,Product,Units,Amount of Sale,Revenue Discount,COGS,Payment ID,,,,,,,,
10/7/2016,97440,Quad,1,43.96,0,23.9,4,,,,,,,,
11/15/2016,97222,Quad,6,263.76,0.1,141.54,4,,,,,,,,
12/5/2016,97204,Fun Fly,1,4.95,0,4.1,4,,,,,,,,
11/3/2016,97204,Carlota,1,27.95,0,13.12,3,,,,,,,,
12/13/2016,97204,Quad,1,43.96,0,23.85,5,,,,,,,,
12/14/2016,97204,Quad,1,43.96,0,22.24,2,,,,,,,,
10/12/2016,97440,Quad,12,527.52,0.1875,284.76,2,,,,,,,,
10/26/2016,97222,Carlota,2,55.9,0,27.3,1,,,,,,,,
10/15/2016,97440,Carlota,6,167.7,0.1,70.44,1,,,,,,,,
11/29/2016,97440,Majestic Beaut,1,32.95,0,19.85,5,,,,,,,,
12/22/2016,97440,Quad,1,43.96,0,21.96,5,,,,,,,,
10/2/2016,97204,Quad,12,527.52,0.1875,275.88,3,,,,,,,,
11/10/2016,97440,Carlota,1,27.95,0,13.77,7,,,,,,,,
12/19/2016,97204,Quad,1,43.96,0,21.89,7,,,,,,,,
11/29/2016,97440,Fun Fly,2,9.9,0,7.74,3,,,,,,,,
10/16/2016,97204,Quad,1,43.96,0,23.61,4,,,,,,,,
12/24/2016,97222,Yanaki,3,86.25,0,47.64,7,,,,,,,,
12/14/2016,97440,Quad,1,43.96,0,23.97,4,,,,,,,,
10/19/2016,97204,Carlota,1,27.95,0,12.76,4,,,,,,,,
12/8/2016,97229,Yanaki,1,28.75,0,14.22,3,,,,,,,,
10/1/2016,97401,Quad,1,43.96,0,22.61,3,,,,,,,,
12/6/2016,97204,Quad,7,307.72,0.1,159.81,3,,,,,,,,
12/2/2016,97401,Majestic Beaut,14,461.3,0.1875,275.66,5,,,,,,,,
10/14/2016,97440,Quad,6,263.76,0.1,135.36,3,,,,,,,,
11/6/2016,97222,Fun Fly,1,4.95,0,4.76,5,,,,,,,,
10/31/2016,97204,Fun Fly,1,4.95,0,3.72,4,,,,,,,,
12/16/2016,97204,Yanaki,1,28.75,0,14.43,6,,,,,,,,
12/15/2016,97204,Carlota,1,27.95,0,11.54,3,,,,,,,,
11/5/2016,97204,Quad,1,43.96,0,21.73,5,,,,,,,,
11/17/2016,97204,Bellen,1,24.95,0,14.35,6,,,,,,,,
11/5/2016,97204,Yanaki,1,28.75,0,14.63,6,,,,,,,,
12/9/2016,97229,Majestic Beaut,1,32.95,0,21.62,7,,,,,,,,
10/29/2016,97204,Quad,1,43.96,0,22.87,3,,,,,,,,
10/11/2016,97204,Carlota,6,167.7,0.1,80.04,5,,,,,,,,
10/3/2016,97283,Yanaki,12,345,0.1875,190.56,6,,,,,,,,
11/3/2016,97222,Quad,1,43.96,0,21.65,6,,,,,,,,
10/4/2016,97222,Carlota,1,27.95,0,13.09,6,,,,,,,,
10/27/2016,97440,Fun Fly,1,4.95,0,4.61,5,,,,,,,,
12/7/2016,97222,Carlota,13,363.35,0.1875,182.91,7,,,,,,,,
12/6/2016,97204,Carlota,1,27.95,0,13.09,7,,,,,,,,
10/14/2016,97401,Quad,1,43.96,0,23.22,1,,,,,,,,
11/20/2016,97283,Bellen,1,24.95,0,14.25,3,,,,,,,,
12/18/2016,97204,Quad,1,43.96,0,21.53,3,,,,,,,,
10/7/2016,97204,Carlota,13,363.35,0.1875,182.26,2,,,,,,,,
11/10/2016,97401,Carlota,1,27.95,0,13.8,7,,,,,,,,
12/1/2016,97204,Carlota,1,27.95,0,12.82,3,,,,,,,,
10/4/2016,97204,Carlota,1,27.95,0,14.09,4,,,,,,,,
11/1/2016,97204,Carlota,1,27.95,0,14,4,,,,,,,,
10/16/2016,97283,Carlota,1,27.95,0,12.75,4,,,,,,,,
12/10/2016,97204,Bellen,12,299.4,0.1875,170.88,3,,,,,,,,
10/18/2016,97229,Bellen,1,24.95,0,15,5,,,,,,,,
11/22/2016,97204,Aspen,1,27.95,0,11.83,3,,,,,,,,
10/28/2016,97229,Majestic Beaut,1,32.95,0,20.1,4,,,,,,,,
11/28/2016,97283,Yanaki,10,287.5,0.1,165.9,3,,,,,,,,
12/20/2016,97204,Bellen,1,24.95,0,15.13,3,,,,,,,,
11/5/2016,97283,Carlota,12,335.4,0.1875,168.84,3,,,,,,,,
12/13/2016,97204,Yanaki,6,172.5,0.1,85.44,6,,,,,,,,
12/3/2016,97229,Bellen,1,24.95,0,14.55,6,,,,,,,,
11/17/2016,97204,Carlota,1,27.95,0,13.81,5,,,,,,,,
11/21/2016,97401,Bellen,7,174.65,0.1,93.8,1,,,,,,,,
11/23/2016,97401,Majestic Beaut,5,164.75,0.1,107.75,7,,,,,,,,
12/5/2016,97440,Bellen,1,24.95,0,13.72,1,,,,,,,,
12/18/2016,97440,Aspen,1,27.95,0,12.02,2,,,,,,,,
12/19/2016,97229,Quad,12,527.52,0.1875,286.44,3,,,,,,,,
11/10/2016,97440,Carlota,12,335.4,0.1875,156.96,3,,,,,,,,
11/14/2016,97204,Carlota,12,335.4,0.1875,146.04,7,,,,,,,,
11/17/2016,97229,Majestic Beaut,7,230.65,0.1,142.17,6,,,,,,,,
11/20/2016,97204,Carlota,1,27.95,0,13.21,5,,,,,,,,
10/3/2016,97222,Bellen,12,299.4,0.1875,166.2,7,,,,,,,,
10/24/2016,97440,Majestic Beaut,1,32.95,0,19.67,7,,,,,,,,
12/2/2016,97283,Bellen,12,299.4,0.1875,162.24,6,,,,,,,,
11/28/2016,97440,Bellen,1,24.95,0,12.76,4,,,,,,,,
12/21/2016,97204,Yanaki,2,57.5,0,29.3,7,,,,,,,,
11/16/2016,97440,Carlota,1,27.95,0,11.49,4,,,,,,,,
10/1/2016,97229,Bellen,1,24.95,0,13.4,3,,,,,,,,
12/21/2016,97440,Aspen,6,167.7,0.1,64.98,5,,,,,,,,
12/15/2016,97204,Quad,1,43.96,0,23.72,1,,,,,,,,
10/23/2016,97222,Yanaki,4,115,0.1,64.52,1,,,,,,,,
10/31/2016,97229,Fun Fly,12,59.4,0.1875,41.52,5,,,,,,,,
12/9/2016,97229,Quad,1,43.96,0,23.42,5,,,,,,,,
10/30/2016,97204,Quad,6,263.76,0.1,142.5,6,,,,,,,,
11/15/2016,97204,Carlota,1,27.95,0,14.11,5,,,,,,,,
11/9/2016,97440,Carlota,2,55.9,0,25.04,3,,,,,,,,
11/28/2016,97440,Yanaki,1,28.75,0,16.11,6,,,,,,,,
11/2/2016,97204,Carlota,12,335.4,0.1875,168.24,7,,,,,,,,
12/15/2016,97401,Quad,6,263.76,0.1,132.12,1,,,,,,,,
11/27/2016,97222,Bellen,1,24.95,0,13.65,8,,,,,,,,
11/25/2016,97283,Carlota,1,27.95,0,11.7,1,,,,,,,,
12/6/2016,97440,Yanaki,1,28.75,0,16.49,3,,,,,,,,
10/21/2016,97440,Quad,1,43.96,0,22.74,6,,,,,,,,
12/11/2016,97204,Yanaki,1,28.75,0,14.41,7,,,,,,,,
10/10/2016,97401,Quad,1,43.96,0,23.42,6,,,,,,,,
10/31/2016,97229,Quad,12,527.52,0.1875,258.24,2,,,,,,,,
11/9/2016,97283,Bellen,6,149.7,0.1,83.7,6,,,,,,,,
12/11/2016,97440,Carlota,12,335.4,0.1875,159,1,,,,,,,,
10/24/2016,97204,Yanaki,1,28.75,0,15.93,2,,,,,,,,
11/20/2016,97440,Carlota,1,27.95,0,11.56,3,,,,,,,,
11/6/2016,97283,Carlota,6,167.7,0.1,77.94,7,,,,,,,,
10/20/2016,97204,Bellen,1,24.95,0,12.86,6,,,,,,,,
12/6/2016,97283,Quad,6,263.76,0.1,130.92,1,,,,,,,,
12/12/2016,97283,Quad,1,43.96,0,22.66,4,,,,,,,,
12/15/2016,97204,Bellen,2,49.9,0,27.16,5,,,,,,,,
10/26/2016,97222,Carlota,12,335.4,0.1875,166.08,1,,,,,,,,
10/1/2016,97440,Quad,1,43.96,0,22.64,4,,,,,,,,
11/29/2016,97204,Fun Fly,1,4.95,0,2.55,6,,,,,,,,
10/1/2016,97204,Quad,1,43.96,0,23.09,5,,,,,,,,
12/19/2016,97204,Quad,2,87.92,0,44.56,4,,,,,,,,
10/7/2016,97204,Carlota,6,167.7,0.1,72.12,6,,,,,,,,
12/23/2016,97401,Yanaki,5,143.75,0.1,77.05,4,,,,,,,,
12/8/2016,97229,Carlota,3,83.85,0,41.07,1,,,,,,,,
11/8/2016,97204,Carlota,1,27.95,0,13.46,6,,,,,,,,
12/9/2016,97401,Yanaki,1,28.75,0,15.53,4,,,,,,,,
11/4/2016,97440,Quad,12,527.52,0.1875,283.8,7,,,,,,,,
11/12/2016,97204,Bellen,6,149.7,0.1,90.54,4,,,,,,,,
10/19/2016,97401,Yanaki,6,172.5,0.1,94.8,3,,,,,,,,
11/26/2016,97204,Fun Fly,1,4.95,0,4.3,7,,,,,,,,
10/17/2016,97204,Carlota,2,55.9,0,23.92,6,,,,,,,,
11/14/2016,97440,Aspen,1,27.95,0,12.61,1,,,,,,,,
10/11/2016,97283,Bellen,6,149.7,0.1,91.08,4,,,,,,,,
11/14/2016,97204,Quad,6,263.76,0.1,136.44,7,,,,,,,,
12/1/2016,97204,Quad,1,43.96,0,22.5,5,,,,,,,,
11/16/2016,97204,Quad,6,263.76,0.1,131.16,8,,,,,,,,
11/1/2016,97204,Bellen,11,274.45,0.1,161.59,7,,,,,,,,
10/18/2016,97440,Quad,2,87.92,0,45.44,7,,,,,,,,
11/22/2016,97204,Quad,1,43.96,0,22.99,6,,,,,,,,
12/11/2016,97440,Bellen,1,24.95,0,14.84,4,,,,,,,,
11/21/2016,97283,Yanaki,12,345,0.1875,190.2,6,,,,,,,,
10/10/2016,97283,Bellen,6,149.7,0.1,79.74,4,,,,,,,,
12/13/2016,97401,Quad,1,43.96,0,23.21,4,,,,,,,,
11/12/2016,97204,Yanaki,1,28.75,0,14.07,2,,,,,,,,
12/21/2016,97440,Bellen,6,149.7,0.1,83.22,4,,,,,,,,
10/3/2016,97440,Fun Fly,1,4.95,0,4.82,6,,,,,,,,
10/21/2016,97204,Quad,1,43.96,0,23.69,1,,,,,,,,
10/2/2016,97229,Carlota,2,55.9,0,25.82,6,,,,,,,,
12/4/2016,97283,Bellen,2,49.9,0,27.56,6,,,,,,,,
12/11/2016,97283,Aspen,1,27.95,0,13.5,1,,,,,,,,
12/17/2016,97401,Quad,1,43.96,0,21.72,8,,,,,,,,
12/21/2016,97401,Aspen,1,27.95,0,12.02,7,,,,,,,,
11/23/2016,97401,Bellen,12,299.4,0.1875,180.6,7,,,,,,,,
10/23/2016,97283,Carlota,1,27.95,0,12.98,3,,,,,,,,
10/21/2016,97222,Carlota,1,27.95,0,11.57,3,,,,,,,,
10/15/2016,97204,Fun Fly,1,4.95,0,3.31,5,,,,,,,,
11/22/2016,97204,Quad,1,43.96,0,21.61,3,,,,,,,,
12/10/2016,97283,Quad,10,439.6,0.1,214.5,2,,,,,,,,
10/19/2016,97204,Bellen,1,24.95,0,15.08,1,,,,,,,,
12/9/2016,97440,Fun Fly,1,4.95,0,4.33,7,,,,,,,,
12/2/2016,97440,Fun Fly,12,59.4,0.1875,32.64,5,,,,,,,,
10/27/2016,97440,Yanaki,1,28.75,0,15.44,3,,,,,,,,
12/8/2016,97204,Yanaki,1,28.75,0,15.31,1,,,,,,,,
10/27/2016,97204,Quad,1,43.96,0,23.92,4,,,,,,,,
12/10/2016,97401,Yanaki,1,28.75,0,14.26,4,,,,,,,,
10/11/2016,97401,Fun Fly,2,9.9,0,9.38,6,,,,,,,,
11/10/2016,97229,Yanaki,1,28.75,0,16.26,4,,,,,,,,
12/11/2016,97204,Aspen,6,167.7,0.1,77.16,2,,,,,,,,
11/28/2016,97283,Fun Fly,1,4.95,0,4.6,1,,,,,,,,
12/13/2016,97204,Bellen,1,24.95,0,14.52,3,,,,,,,,
10/30/2016,97204,Quad,6,263.76,0.1,128.94,6,,,,,,,,
11/3/2016,97229,Quad,1,43.96,0,22.39,4,,,,,,,,
12/7/2016,97222,Quad,12,527.52,0.1875,284.88,2,,,,,,,,
10/30/2016,97440,Fun Fly,1,4.95,0,4.4,7,,,,,,,,
10/4/2016,97204,Quad,6,263.76,0.1,141.54,1,,,,,,,,
11/29/2016,97204,Bellen,1,24.95,0,15.37,6,,,,,,,,
12/4/2016,97222,Bellen,1,24.95,0,14.24,7,,,,,,,,
11/28/2016,97204,Quad,3,131.88,0,68.88,2,,,,,,,,
12/2/2016,97440,Quad,12,527.52,0.1875,277.68,7,,,,,,,,
10/31/2016,97204,Quad,1,43.96,0,21.38,1,,,,,,,,
10/15/2016,97222,Bellen,1,24.95,0,14.36,5,,,,,,,,
10/31/2016,97204,Fun Fly,8,39.6,0.1,25.28,5,,,,,,,,
11/12/2016,97204,Quad,1,43.96,0,23.64,4,,,,,,,,
10/10/2016,97204,Quad,1,43.96,0,23.67,6,,,,,,,,
12/4/2016,97440,Carlota,1,27.95,0,11.96,7,,,,,,,,
11/21/2016,97204,Carlota,8,223.6,0.1,104.4,7,,,,,,,,
10/31/2016,97229,Carlota,12,335.4,0.1875,156.72,6,,,,,,,,
10/10/2016,97440,Fun Fly,1,4.95,0,4.74,6,,,,,,,,
12/3/2016,97204,Quad,1,43.96,0,23.92,4,,,,,,,,
11/26/2016,97204,Quad,1,43.96,0,22.75,5,,,,,,,,
10/7/2016,97229,Fun Fly,1,4.95,0,3.16,8,,,,,,,,
12/17/2016,97401,Fun Fly,1,4.95,0,3.61,5,,,,,,,,
12/3/2016,97204,Yanaki,1,28.75,0,15.83,3,,,,,,,,
11/29/2016,97440,Quad,1,43.96,0,22.53,7,,,,,,,,
12/9/2016,97283,Bellen,1,24.95,0,13.57,5,,,,,,,,
10/18/2016,97204,Fun Fly,1,4.95,0,4.14,8,,,,,,,,
10/22/2016,97222,Fun Fly,1,4.95,0,3.78,1,,,,,,,,
10/12/2016,97440,Fun Fly,1,4.95,0,2.66,4,,,,,,,,
11/8/2016,97204,Quad,8,351.68,0.1,175.44,4,,,,,,,,
11/1/2016,97440,Carlota,1,27.95,0,11.9,8,,,,,,,,
10/4/2016,97440,Carlota,1,27.95,0,12.72,8,,,,,,,,
11/8/2016,97222,Carlota,6,167.7,0.1,71.4,6,,,,,,,,
11/6/2016,97204,Yanaki,12,345,0.1875,178.68,7,,,,,,,,
10/7/2016,97204,Fun Fly,1,4.95,0,2.51,2,,,,,,,,
12/10/2016,97440,Bellen,12,299.4,0.1875,153.84,7,,,,,,,,
11/28/2016,97204,Quad,1,43.96,0,23.32,7,,,,,,,,
11/6/2016,97222,Majestic Beaut,1,32.95,0,20.86,3,,,,,,,,
11/8/2016,97222,Fun Fly,1,4.95,0,4.35,5,,,,,,,,
11/20/2016,97204,Carlota,1,27.95,0,12.83,6,,,,,,,,
10/31/2016,97204,Fun Fly,1,4.95,0,4.68,4,,,,,,,,
12/15/2016,97401,Yanaki,1,28.75,0,16.46,4,,,,,,,,
10/25/2016,97229,Quad,1,43.96,0,22.18,1,,,,,,,,
11/20/2016,97204,Carlota,1,27.95,0,13.56,4,,,,,,,,
10/1/2016,97401,Quad,1,43.96,0,22.94,1,,,,,,,,
12/6/2016,97222,Quad,1,43.96,0,21.55,1,,,,,,,,
12/6/2016,97283,Carlota,1,27.95,0,13.04,1,,,,,,,,
10/9/2016,97440,Carlota,1,27.95,0,13.4,4,,,,,,,,
10/24/2016,97440,Bellen,6,149.7,0.1,88.26,4,,,,,,,,
11/20/2016,97204,Majestic Beaut,1,32.95,0,19.6,6,,,,,,,,
11/24/2016,97283,Yanaki,1,28.75,0,16.37,7,,,,,,,,
11/20/2016,97283,Quad,12,527.52,0.1875,265.8,7,,,,,,,,
10/10/2016,97401,Quad,12,527.52,0.1875,277.56,7,,,,,,,,
11/8/2016,97229,Yanaki,1,28.75,0,16.61,3,,,,,,,,
10/28/2016,97204,Fun Fly,1,4.95,0,3.96,6,,,,,,,,
11/23/2016,97440,Quad,1,43.96,0,23.8,6,,,,,,,,
10/21/2016,97283,Quad,1,43.96,0,22.18,6,,,,,,,,
12/22/2016,97204,Majestic Beaut,1,32.95,0,20.44,4,,,,,,,,
12/9/2016,97222,Yanaki,1,28.75,0,15.98,7,,,,,,,,
11/28/2016,97204,Quad,1,43.96,0,23.85,5,,,,,,,,
11/15/2016,97204,Bellen,12,299.4,0.1875,163.08,7,,,,,,,,
10/14/2016,97283,Carlota,6,167.7,0.1,82.92,3,,,,,,,,
12/18/2016,97440,Quad,1,43.96,0,23.83,3,,,,,,,,
12/16/2016,97204,Carlota,12,335.4,0.1875,148.32,5,,,,,,,,
10/7/2016,97204,Carlota,6,167.7,0.1,73.8,3,,,,,,,,
10/25/2016,97204,Quad,1,43.96,0,23.7,6,,,,,,,,
10/16/2016,97222,Carlota,1,27.95,0,12.54,7,,,,,,,,
11/28/2016,97222,Quad,1,43.96,0,22.56,3,,,,,,,,
10/26/2016,97204,Carlota,1,27.95,0,12.53,1,,,,,,,,
11/16/2016,97204,Bellen,1,24.95,0,12.9,5,,,,,,,,
12/6/2016,97222,Majestic Beaut,1,32.95,0,20.39,5,,,,,,,,
11/5/2016,97401,Fun Fly,1,4.95,0,2.69,6,,,,,,,,
10/16/2016,97204,Majestic Beaut,1,32.95,0,20.46,1,,,,,,,,
10/26/2016,97204,Carlota,1,27.95,0,13.21,6,,,,,,,,
12/15/2016,97229,Carlota,1,27.95,0,13.73,6,,,,,,,,
10/27/2016,97440,Yanaki,1,28.75,0,14.74,1,,,,,,,,
12/3/2016,97204,Yanaki,1,28.75,0,14.24,7,,,,,,,,
11/29/2016,97229,Yanaki,2,57.5,0,30.62,4,,,,,,,,
12/2/2016,97229,Carlota,8,223.6,0.1,101.84,7,,,,,,,,
11/6/2016,97222,Aspen,14,391.3,0.1875,154,3,,,,,,,,
10/10/2016,97229,Yanaki,1,28.75,0,15.8,4,,,,,,,,
10/11/2016,97401,Quad,1,43.96,0,22.58,4,,,,,,,,
12/4/2016,97222,Quad,1,43.96,0,23.5,3,,,,,,,,
10/27/2016,97440,Bellen,1,24.95,0,13.69,4,,,,,,,,
12/5/2016,97222,Bellen,1,24.95,0,13.15,4,,,,,,,,
10/2/2016,97204,Carlota,12,335.4,0.1875,150.6,1,,,,,,,,
11/8/2016,97440,Quad,8,351.68,0.1,192.48,7,,,,,,,,
10/18/2016,97283,Quad,2,87.92,0,42.98,4,,,,,,,,
10/19/2016,97440,Yanaki,1,28.75,0,14.33,5,,,,,,,,
12/9/2016,97204,Quad,6,263.76,0.1,141.18,7,,,,,,,,
10/3/2016,97401,Quad,1,43.96,0,23.31,5,,,,,,,,
12/24/2016,97222,Fun Fly,2,9.9,0,8.26,2,,,,,,,,
10/4/2016,97283,Quad,1,43.96,0,23.34,4,,,,,,,,
10/1/2016,97204,Fun Fly,12,59.4,0.1875,47.76,6,,,,,,,,
12/22/2016,97283,Yanaki,1,28.75,0,14.2,4,,,,,,,,
11/12/2016,97222,Carlota,1,27.95,0,12.41,7,,,,,,,,
10/25/2016,97283,Quad,1,43.96,0,21.86,4,,,,,,,,
10/10/2016,97440,Bellen,13,324.35,0.1875,181.35,7,,,,,,,,
12/3/2016,97204,Bellen,1,24.95,0,14.43,5,,,,,,,,
10/22/2016,97283,Majestic Beaut,1,32.95,0,20.89,8,,,,,,,,
12/14/2016,97204,Quad,1,43.96,0,21.88,6,,,,,,,,
11/16/2016,97440,Carlota,2,55.9,0,24.66,6,,,,,,,,
11/11/2016,97222,Quad,2,87.92,0,45.98,6,,,,,,,,
10/12/2016,97440,Bellen,1,24.95,0,13.82,1,,,,,,,,
11/8/2016,97440,Carlota,1,27.95,0,13.75,6,,,,,,,,
10/22/2016,97204,Carlota,12,335.4,0.1875,155.76,6,,,,,,,,
11/27/2016,97229,Aspen,1,27.95,0,11.66,4,,,,,,,,
12/16/2016,97401,Fun Fly,1,4.95,0,2.66,3,,,,,,,,
10/30/2016,97204,Yanaki,6,172.5,0.1,95.34,2,,,,,,,,
11/23/2016,97283,Quad,1,43.96,0,22.74,5,,,,,,,,
12/5/2016,97222,Carlota,1,27.95,0,14.02,1,,,,,,,,
12/13/2016,97401,Carlota,1,27.95,0,11.83,5,,,,,,,,
10/6/2016,97401,Carlota,1,27.95,0,13.87,7,,,,,,,,
10/9/2016,97204,Fun Fly,1,4.95,0,5,1,,,,,,,,
12/19/2016,97440,Quad,1,43.96,0,23.6,6,,,,,,,,
10/11/2016,97283,Yanaki,1,28.75,0,16.26,5,,,,,,,,
10/18/2016,97222,Yanaki,1,28.75,0,14.81,3,,,,,,,,
10/15/2016,97222,Carlota,1,27.95,0,13.2,6,,,,,,,,
10/13/2016,97283,Carlota,1,27.95,0,12.16,4,,,,,,,,
10/6/2016,97283,Fun Fly,6,29.7,0.1,29.52,4,,,,,,,,
10/10/2016,97222,Carlota,7,195.65,0.1,91.49,6,,,,,,,,
10/16/2016,97440,Bellen,5,124.75,0.1,75.3,6,,,,,,,,
10/9/2016,97204,Carlota,1,27.95,0,13.87,5,,,,,,,,
10/5/2016,97283,Bellen,1,24.95,0,15.02,4,,,,,,,,
12/22/2016,97204,Carlota,6,167.7,0.1,68.76,6,,,,,,,,
12/6/2016,97401,Carlota,1,27.95,0,13.45,5,,,,,,,,
11/16/2016,97401,Carlota,1,27.95,0,12.64,4,,,,,,,,
12/4/2016,97401,Quad,1,43.96,0,21.63,5,,,,,,,,
11/18/2016,97440,Carlota,1,27.95,0,13.48,6,,,,,,,,
10/7/2016,97440,Yanaki,1,28.75,0,14.36,6,,,,,,,,
11/5/2016,97204,Carlota,1,27.95,0,14.12,6,,,,,,,,
10/18/2016,97222,Carlota,1,27.95,0,13.15,3,,,,,,,,
12/22/2016,97401,Quad,1,43.96,0,22.61,6,,,,,,,,
11/20/2016,97204,Bellen,3,74.85,0,44.13,3,,,,,,,,
12/10/2016,97229,Quad,2,87.92,0,44.22,4,,,,,,,,
11/4/2016,97222,Fun Fly,1,4.95,0,2.97,4,,,,,,,,
11/18/2016,97401,Carlota,1,27.95,0,14.09,5,,,,,,,,
10/11/2016,97440,Fun Fly,6,29.7,0.1,21.66,1,,,,,,,,
11/10/2016,97440,Yanaki,12,345,0.1875,185.16,1,,,,,,,,
11/6/2016,97229,Bellen,1,24.95,0,15.31,6,,,,,,,,
10/28/2016,97222,Fun Fly,1,4.95,0,3.76,3,,,,,,,,
10/14/2016,97440,Bellen,1,24.95,0,14.38,7,,,,,,,,
11/14/2016,97222,Bellen,15,374.25,0.1875,203.1,4,,,,,,,,
10/8/2016,97204,Yanaki,1,28.75,0,15.36,4,,,,,,,,
12/7/2016,97283,Fun Fly,2,9.9,0,8.78,6,,,,,,,,
11/17/2016,97204,Yanaki,1,28.75,0,14.79,6,,,,,,,,
11/9/2016,97204,Fun Fly,1,4.95,0,2.99,7,,,,,,,,
11/13/2016,97440,Yanaki,12,345,0.1875,188.88,5,,,,,,,,
11/18/2016,97229,Quad,1,43.96,0,23.4,6,,,,,,,,
12/21/2016,97204,Bellen,6,149.7,0.1,90.06,6,,,,,,,,
10/25/2016,97204,Quad,1,43.96,0,22.71,4,,,,,,,,
11/14/2016,97204,Yanaki,1,28.75,0,15.68,6,,,,,,,,
11/26/2016,97283,Carlota,1,27.95,0,13.17,5,,,,,,,,
11/1/2016,97440,Fun Fly,6,29.7,0.1,14.4,4,,,,,,,,
10/21/2016,97204,Fun Fly,1,4.95,0,4.09,1,,,,,,,,
10/25/2016,97204,Bellen,1,24.95,0,14.15,4,,,,,,,,
10/15/2016,97229,Quad,12,527.52,0.1875,279.72,7,,,,,,,,
12/7/2016,97204,Aspen,1,27.95,0,10.89,8,,,,,,,,
10/27/2016,97204,Bellen,1,24.95,0,15.01,4,,,,,,,,
10/2/2016,97440,Quad,1,43.96,0,23.93,4,,,,,,,,
10/9/2016,97204,Carlota,1,27.95,0,13.35,7,,,,,,,,
10/31/2016,97204,Carlota,1,27.95,0,12.49,5,,,,,,,,
11/17/2016,97401,Carlota,1,27.95,0,13.27,3,,,,,,,,
10/12/2016,97401,Yanaki,1,28.75,0,16.24,2,,,,,,,,
11/23/2016,97229,Carlota,1,27.95,0,13.07,4,,,,,,,,
11/26/2016,97204,Fun Fly,11,54.45,0.1,41.91,4,,,,,,,,
10/10/2016,97204,Quad,1,43.96,0,22.76,7,,,,,,,,
10/20/2016,97440,Carlota,6,167.7,0.1,78.24,5,,,,,,,,
12/15/2016,97401,Carlota,12,335.4,0.1875,145.56,8,,,,,,,,
12/15/2016,97283,Aspen,15,419.25,0.1875,167.1,8,,,,,,,,
10/18/2016,97222,Aspen,1,27.95,0,12.38,3,,,,,,,,
10/11/2016,97401,Fun Fly,15,74.25,0.1875,42.45,4,,,,,,,,
12/21/2016,97229,Quad,6,263.76,0.1,137.94,3,,,,,,,,
10/18/2016,97440,Carlota,6,167.7,0.1,75.72,7,,,,,,,,
11/8/2016,97401,Quad,1,43.96,0,23.13,7,,,,,,,,
12/5/2016,97204,Quad,1,43.96,0,23.52,6,,,,,,,,
11/8/2016,97440,Quad,1,43.96,0,22.13,6,,,,,,,,
11/13/2016,97401,Carlota,1,27.95,0,12.03,7,,,,,,,,
10/13/2016,97401,Carlota,1,27.95,0,13.28,4,,,,,,,,
11/18/2016,97283,Yanaki,1,28.75,0,14.19,5,,,,,,,,
10/1/2016,97204,Fun Fly,1,4.95,0,4.35,4,,,,,,,,
11/6/2016,97283,Bellen,1,24.95,0,13.93,3,,,,,,,,
11/11/2016,97283,Yanaki,1,28.75,0,16.35,7,,,,,,,,
10/15/2016,97229,Carlota,1,27.95,0,12.73,4,,,,,,,,
11/19/2016,97204,Yanaki,1,28.75,0,15.07,5,,,,,,,,
10/15/2016,97204,Quad,13,571.48,0.1875,295.36,6,,,,,,,,
11/3/2016,97283,Bellen,2,49.9,0,30,2,,,,,,,,
12/19/2016,97401,Fun Fly,1,4.95,0,3.91,4,,,,,,,,
12/23/2016,97229,Bellen,1,24.95,0,13.74,8,,,,,,,,
11/8/2016,97440,Quad,6,263.76,0.1,128.46,4,,,,,,,,
11/6/2016,97204,Yanaki,12,345,0.1875,181.32,7,,,,,,,,
12/22/2016,97401,Quad,6,263.76,0.1,131.4,7,,,,,,,,
11/22/2016,97440,Yanaki,1,28.75,0,16.12,6,,,,,,,,
12/14/2016,97440,Quad,1,43.96,0,23.08,4,,,,,,,,
10/12/2016,97204,Majestic Beaut,1,32.95,0,19.67,1,,,,,,,,
12/10/2016,97204,Carlota,1,27.95,0,13.42,6,,,,,,,,
10/12/2016,97440,Bellen,6,149.7,0.1,77.04,1,,,,,,,,
10/14/2016,97222,Quad,1,43.96,0,23.31,2,,,,,,,,
12/4/2016,97440,Carlota,1,27.95,0,12.67,5,,,,,,,,
11/15/2016,97229,Fun Fly,1,4.95,0,2.69,4,,,,,,,,
11/16/2016,97283,Quad,1,43.96,0,21.45,4,,,,,,,,
11/25/2016,97204,Carlota,1,27.95,0,14,4,,,,,,,,
10/11/2016,97204,Quad,1,43.96,0,22.17,1,,,,,,,,
12/2/2016,97204,Aspen,1,27.95,0,11.85,4,,,,,,,,
10/2/2016,97440,Yanaki,1,28.75,0,16.29,1,,,,,,,,
12/21/2016,97283,Bellen,1,24.95,0,14.93,4,,,,,,,,
10/9/2016,97440,Yanaki,6,172.5,0.1,92.52,6,,,,,,,,
10/30/2016,97229,Quad,1,43.96,0,22.89,5,,,,,,,,
11/24/2016,97401,Bellen,1,24.95,0,14.12,7,,,,,,,,
12/2/2016,97229,Bellen,1,24.95,0,14.71,3,,,,,,,,
10/7/2016,97283,Carlota,2,55.9,0,27.02,1,,,,,,,,
12/19/2016,97204,Quad,1,43.96,0,22.82,6,,,,,,,,
11/8/2016,97204,Carlota,6,167.7,0.1,84.66,4,,,,,,,,
